NID,Title,URL,Organization,Product,Issue,What you should do,Category,Recall class,Last updated,Archived,Main issue,Secondary issue,Bacteria subtype
50795,  Certain Sun Valley Fresh Foods brand Caesar salad kits may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-sun-valley-fresh-foods-brand-caesar-salad-kits-may-contain-listeria,CFIA,Certain Sun Valley Fresh Foods brand Caesar salad kits,Listeria,,Food,Class 1,2014-02-25,1,Listeria,,
50722,  Sun Valley and Castle brand shredded cheese products recalled due to Listeria ,https://recalls-rappels.canada.ca/en/alert-recall/sun-valley-and-castle-brand-shredded-cheese-products-recalled-due-listeria,CFIA,Sun Valley and Castle brand shredded cheese products,Listeria,,Food,Class 1,2014-02-24,1,Listeria,,
50659,  Ova Easy brand dried egg product recalled due to Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/ova-easy-brand-dried-egg-product-recalled-due-salmonella,CFIA,Ova Easy brand dried egg product,Salmonella,,Food,Class 1,2014-02-17,1,Salmonella,,
50703,  Jensen Cheese brand Old Cheddar Cheese (white) recalled due to Listeria ,https://recalls-rappels.canada.ca/en/alert-recall/jensen-cheese-brand-old-cheddar-cheese-white-recalled-due-listeria,CFIA,Jensen Cheese brand Old Cheddar Cheese (white),Listeria,,Food,Class 1,2014-02-10,1,Listeria,,
50705,  Certain Jensen Cheese brand Old Cheddar Cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-jensen-cheese-brand-old-cheddar-cheese-may-contain-listeria-monocytogenes,CFIA,Certain Jensen Cheese brand Old Cheddar Cheese,Listeria,,Food,Class 1,2014-02-07,1,Listeria,,
50812,  Wilton Cheese Factory brand Old Cheddar Cheese recalled due to Listeria ,https://recalls-rappels.canada.ca/en/alert-recall/wilton-cheese-factory-brand-old-cheddar-cheese-recalled-due-listeria,CFIA,Wilton Cheese Factory brand Old Cheddar Cheese,Listeria,,Food,Class 1,2014-02-07,1,Listeria,,
50884,  Wilton Cheese Factory brand Old Cheddar Cheese recalled due to Listeria ,https://recalls-rappels.canada.ca/en/alert-recall/wilton-cheese-factory-brand-old-cheddar-cheese-recalled-due-listeria-0,CFIA,Wilton Cheese Factory brand Old Cheddar Cheese,Listeria,,Food,Class 1,2014-02-07,1,Listeria,,
50877,  Compliments brand Stir-Fry Style Vegetables recalled due to Listeria ,https://recalls-rappels.canada.ca/en/alert-recall/compliments-brand-stir-fry-style-vegetables-recalled-due-listeria,CFIA,Compliments brand Stir-Fry Style Vegetables,Listeria,,Food,Class 2,2014-01-26,1,Listeria,,
51065,  Ripple Creek Farm brand Hickory Smoked Spiral Sliced Ham recalled due to Listeria ,https://recalls-rappels.canada.ca/en/alert-recall/ripple-creek-farm-brand-hickory-smoked-spiral-sliced-ham-recalled-due-listeria,CFIA,Ripple Creek Farm brand Hickory Smoked Spiral Sliced Ham,Listeria,,Food,Class 1,2014-01-18,1,Listeria,,
50256,  Certain Flora brand Organic Double Ginger Herbal Tea Blend may contain Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/certain-flora-brand-organic-double-ginger-herbal-tea-blend-may-contain-salmonella,CFIA,Certain Flora brand Organic Double Ginger Herbal Tea Blend,Salmonella,,Food,Class 3,2013-11-21,1,Salmonella,,
50251,  Suraj brand Garlic Powder recalled due to Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/suraj-brand-garlic-powder-recalled-due-salmonella,CFIA,Suraj brand Garlic Powder,Salmonella,,Food,Class 2,2013-11-19,1,Salmonella,,
50304,  Certain Mr. Sub brand Spicy Chicken Bites may contain Salmonella or Campylobacter bacteria due to undercooking ,https://recalls-rappels.canada.ca/en/alert-recall/certain-mr-sub-brand-spicy-chicken-bites-may-contain-salmonella-or-campylobacter,CFIA,Certain Mr. Sub brand Spicy Chicken Bites,Salmonella,,Food,Class 2,2013-11-19,1,Salmonella,,
50246,  Ground Beef From Viandes Lauzon (EST. 111) Recalled due to E. coli O157:H7 ,https://recalls-rappels.canada.ca/en/alert-recall/ground-beef-viandes-lauzon-est-111-recalled-due-e-coli-o157h7,CFIA,Ground Beef From Viandes Lauzon (EST. 111),E. Coli - O157:H7,,Food,Class 1,2013-11-18,1,E. Coli,,O157:H7
50239,  Schwartz's At Home brand Smoked Meat recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/schwartz-s-home-brand-smoked-meat-recalled-due-listeria-monocytogenes-0,CFIA,Schwartz's At Home brand Smoked Meat,Listeria,,Food,Class 1,2013-11-15,1,Listeria,,
50152,  Schwartz's At Home brand Smoked Meat recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/schwartz-s-home-brand-smoked-meat-recalled-due-listeria-monocytogenes,CFIA,Schwartz's At Home brand Smoked Meat,Listeria,,Food,Class 1,2013-11-13,1,Listeria,,
50137,  Various salad products recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/various-salad-products-recalled-due-listeria-monocytogenes,CFIA,Various salad products,Listeria,,Food,Class 1,2013-11-03,1,Listeria,,
50197,"  Certain salad products from Reser's Fine Foods (Topeka, KS) may contain Listeria monocytogenes ",https://recalls-rappels.canada.ca/en/alert-recall/certain-salad-products-reser-s-fine-foods-topeka-ks-may-contain-listeria-1,CFIA,"Certain salad products from Reser's Fine Foods (Topeka, KS)",Listeria,,Food,Class 1,2013-10-26,1,Listeria,,
50105,"  Certain salad products from Reser's Fine Foods (Topeka, KS) may contain Listeria monocytogenes ",https://recalls-rappels.canada.ca/en/alert-recall/certain-salad-products-reser-s-fine-foods-topeka-ks-may-contain-listeria-0,CFIA,"Certain salad products from Reser's Fine Foods (Topeka, KS)",Listeria,,Food,Class 1,2013-10-24,1,Listeria,,
50100,"  Certain salad products from Reser's Fine Foods (Topeka, KS) may contain Listeria monocytogenes ",https://recalls-rappels.canada.ca/en/alert-recall/certain-salad-products-reser-s-fine-foods-topeka-ks-may-contain-listeria-monocytogenes,CFIA,"Certain salad products from Reser's Fine Foods (Topeka, KS)",Listeria,,Food,Class 1,2013-10-23,1,Listeria,,
50542,  Certain Frozen Beef Burgers may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-frozen-beef-burgers-may-contain-e-coli-o157h7-bacteria-0,CFIA,Certain Frozen Beef Burgers,E. Coli - O157:H7,,Food,Class 1,2013-10-22,1,E. Coli,,O157:H7
50557,  Certain Reser's Fine Foods brand Cheesy Macaroni Salad may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-reser-s-fine-foods-brand-cheesy-macaroni-salad-may-contain-listeria-0,CFIA,Certain Reser's Fine Foods brand Cheesy Macaroni Salad,Listeria,,Food,Class 1,2013-10-21,1,Listeria,,
50431,  Certain Uncooked Lean Ground Beef may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-uncooked-lean-ground-beef-may-contain-e-coli-o157h7-bacteria,CFIA,Certain Uncooked Lean Ground Beef,E. Coli - O157:H7,,Food,Class 1,2013-10-20,1,E. Coli,,O157:H7
50492,  Certain frozen beef burgers may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-frozen-beef-burgers-may-contain-e-coli-o157h7-bacteria,CFIA,Certain frozen beef burgers,E. Coli - O157:H7,,Food,Class 1,2013-10-08,1,E. Coli,,O157:H7
50473,  Certain Nirapara brand Chutney Powder may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-nirapara-brand-chutney-powder-may-contain-salmonella-bacteria,CFIA,Certain Nirapara brand Chutney Powder,Salmonella,,Food,Class 2,2013-10-07,1,Salmonella,,
50502,  Certain Jeanie Marshal Foods brand products may contain Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/certain-jeanie-marshal-foods-brand-products-may-contain-salmonella,CFIA,Certain Jeanie Marshal Foods brand products,Salmonella,,Food,Class 2,2013-10-07,1,Salmonella,,
50525,  Certain Euro Mediterranean Foods brand Herbed Hummus may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-euro-mediterranean-foods-brand-herbed-hummus-may-contain-salmonella-bacteria,CFIA,Certain Euro Mediterranean Foods brand Herbed Hummus,Salmonella,,Food,Class 2,2013-10-07,1,Salmonella,,
50487,  Certain Reser's Fine Foods brand cheesy macaroni salad may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-reser-s-fine-foods-brand-cheesy-macaroni-salad-may-contain-listeria,CFIA,Certain Reser's Fine Foods brand cheesy macaroni salad,Listeria,,Food,Class 1,2013-10-05,1,Listeria,,
50452,  Certain Grimm's Fine Foods brand Pizza Pack may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-grimm-s-fine-foods-brand-pizza-pack-may-contain-listeria-monocytogenes,CFIA,Certain Grimm's Fine Foods brand Pizza Pack,Listeria,,Food,Class 1,2013-10-04,1,Listeria,,
50532,  Certain Compliments brand Super 8 Beef Burgers may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-compliments-brand-super-8-beef-burgers-may-contain-e-coli-o157h7-bacteria,CFIA,Certain Compliments brand Super 8 Beef Burgers,E. Coli - O157:H7,,Food,Class 1,2013-10-02,1,E. Coli,,O157:H7
50350,"  Certain Frisco's, Queen Victoria and Metro brands spinach may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/certain-frisco-s-queen-victoria-and-metro-brands-spinach-may-contain-salmonella,CFIA,"Certain Frisco's, Queen Victoria and Metro brands spinach",Salmonella,,Food,Class 2,2013-09-23,1,Salmonella,,
50416,  Certain Gort's Gouda Cheese Farm brand Mild Gouda may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-gort-s-gouda-cheese-farm-brand-mild-gouda-may-contain-e-coli-o157h7-bacteria,CFIA,Certain Gort's Gouda Cheese Farm brand Mild Gouda,E. Coli - O157:H7,,Food,Class 1,2013-09-19,1,E. Coli,,O157:H7
50317,  Certain Gort's Gouda Cheese Farm brand raw milk cheeses may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-gort-s-gouda-cheese-farm-brand-raw-milk-cheeses-may-contain-e-coli-o157h7,CFIA,Certain Gort's Gouda Cheese Farm brand raw milk cheeses,E. Coli - O157:H7,,Food,Class 1,2013-09-17,1,E. Coli,,O157:H7
50292,  Certain Le Canotier De L'isle Cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-canotier-isle-cheese-may-contain-listeria-monocytogenes,CFIA,Certain Le Canotier De L'isle Cheese,Listeria,,Food,Class 1,2013-09-13,1,Listeria,,
49919,  Certain Cedar brand Tahina products may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-cedar-brand-tahina-products-may-contain-salmonella-bacteria,CFIA,Certain Cedar brand Tahina products,Salmonella,,Food,Class 2,2013-08-31,1,Salmonella,,
49935,"  Certain Tahini products sold by Sesameco in St-Laurent, Quebec may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/certain-tahini-products-sold-sesameco-st-laurent-quebec-may-contain-salmonella,CFIA,"St-Laurent, Quebec may contain Salmonella bacteria",Salmonella,,Food,Class 2,2013-08-31,1,Salmonella,,
50392,  Certain Canada Garden brand Tahini may contain Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/certain-canada-garden-brand-tahini-may-contain-salmonella,CFIA,Certain Canada Garden brand Tahini,Salmonella,,Food,Class 2,2013-08-30,1,Salmonella,,
50410,  Certain Royal Command brand Tahini Paste may contain Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/certain-royal-command-brand-tahini-paste-may-contain-salmonella,CFIA,Certain Royal Command brand Tahini Paste,Salmonella,,Food,Class 2,2013-08-30,1,Salmonella,,
49847,"  Certain Clic, Al Nakhil and Al Koura brand Tahina products may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/certain-clic-al-nakhil-and-al-koura-brand-tahina-products-may-contain-salmonella,CFIA,"Certain Clic, Al Nakhil and Al Koura brand Tahina products",Salmonella,,Food,Class 2,2013-08-16,1,Salmonella,,
50080,  Diwa brand frozen grated coconut from the Philippines may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/diwa-brand-frozen-grated-coconut-philippines-may-contain-salmonella-bacteria,CFIA,Diwa brand frozen grated coconut from the Philippines,Salmonella,,Food,Class 2,2013-08-12,1,Salmonella,,
49863,  Certain veal liver sold in Quebec may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-veal-liver-sold-quebec-may-contain-e-coli-o157h7-bacteria,CFIA,Quebec may contain E. coli O157:H7 bacteria,E. Coli - O157:H7,,Food,Class 1,2013-08-09,1,E. Coli,,O157:H7
49872,  Certain Clover Leaf Cheese brand Gorgonzola cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-clover-leaf-cheese-brand-gorgonzola-cheese-may-contain-listeria-monocytogenes,CFIA,Certain Clover Leaf Cheese brand Gorgonzola cheese,Listeria,,Food,Class 1,2013-08-09,1,Listeria,,
49787,  Certain Ballarini brand gorgonzola cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-ballarini-brand-gorgonzola-cheese-may-contain-listeria-monocytogenes-0,CFIA,Certain Ballarini brand gorgonzola cheese,Listeria,,Food,Class 1,2013-08-08,1,Listeria,,
49978,  Certain SensoryEffects brand Maple NT-MF may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-sensoryeffects-brand-maple-nt-mf-may-contain-salmonella-bacteria,CFIA,Certain SensoryEffects brand Maple NT-MF,Salmonella,,Food,Class 2,2013-08-07,1,Salmonella,,
49730,  Certain Clic brand Tahina products may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-clic-brand-tahina-products-may-contain-salmonella-bacteria,CFIA,Certain Clic brand Tahina products,Salmonella,,Food,Class 2,2013-08-06,1,Salmonella,,
49868,  Certain Gorgonzola Verdi Dolce Italian Cheese from Whole Foods Market may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-gorgonzola-verdi-dolce-italian-cheese-whole-foods-market-may-contain-listeria,CFIA,Certain Gorgonzola Verdi Dolce Italian Cheese from Whole Foods Market,Listeria,,Food,Class 1,2013-08-05,1,Listeria,,
49717,  Certain Ballarini brand Gorgonzola cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-ballarini-brand-gorgonzola-cheese-may-contain-listeria-monocytogenes,CFIA,Certain Ballarini brand Gorgonzola cheese,Listeria,,Food,Class 1,2013-08-02,1,Listeria,,
50472,  Certain Bib's (Wholesale) Meats brand blue cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-bib-s-wholesale-meats-brand-blue-cheese-may-contain-listeria-monocytogenes,CFIA,Certain Bib's (Wholesale) Meats brand blue cheese,Listeria,,Food,Class 1,2013-07-31,1,Listeria,,
49712,  Certain Igor brand Gorgonzola Cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-igor-brand-gorgonzola-cheese-may-contain-listeria-monocytogenes,CFIA,Certain Igor brand Gorgonzola Cheese,Listeria,,Food,Class 1,2013-07-30,1,Listeria,,
50045,  Certain Igor brand Gorgonzola Cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-igor-brand-gorgonzola-cheese-may-contain-listeria-monocytogenes-0,CFIA,Certain Igor brand Gorgonzola Cheese,Listeria,,Food,Class 1,2013-07-30,1,Listeria,,
49693,  Certain Tahina products may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-tahina-products-may-contain-salmonella-bacteria,CFIA,Certain Tahina products,Salmonella,,Food,Class 2,2013-07-29,1,Salmonella,,
50046,  Certain SensoryEffects brand Maple NT RF may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-sensoryeffects-brand-maple-nt-rf-may-contain-salmonella-bacteria-0,CFIA,Certain SensoryEffects brand Maple NT RF,Salmonella,,Food,Class 2,2013-07-29,1,Salmonella,,
50014,  Certain SensoryEffects brand Maple NT RF may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-sensoryeffects-brand-maple-nt-rf-may-contain-salmonella-bacteria,CFIA,Certain SensoryEffects brand Maple NT RF,Salmonella,,Food,Class 2,2013-07-22,1,Salmonella,,
49635,  Certain Il Villaggio brand Gorgonzola Dolce Cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-il-villaggio-brand-gorgonzola-dolce-cheese-may-contain-listeria-monocytogenes,CFIA,Certain Il Villaggio brand Gorgonzola Dolce Cheese,Listeria,,Food,Class 1,2013-07-18,1,Listeria,,
49603,  Clic brand tahina may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/clic-brand-tahina-may-contain-salmonella-bacteria,CFIA,Clic brand tahina,Salmonella,,Food,Class 2,2013-07-16,1,Salmonella,,
49853,  Certain Il Villaggio brand Gorgonzola Dolce Cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-il-villaggio-brand-gorgonzola-dolce-cheese-may-contain-listeria-0,CFIA,Certain Il Villaggio brand Gorgonzola Dolce Cheese,Listeria,,Food,Class 1,2013-07-15,1,Listeria,,
49704,  Certain Shabros brand Coriander Cumin Powder may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-shabros-brand-coriander-cumin-powder-may-contain-salmonella-bacteria,CFIA,Certain Shabros brand Coriander Cumin Powder,Salmonella,,Food,Class 2,2013-07-08,1,Salmonella,,
50061,  Certain Prince brand Tahini may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-prince-brand-tahini-may-contain-salmonella-bacteria-0,CFIA,Certain Prince brand Tahini,Salmonella,,Food,Class 2,2013-06-25,1,Salmonella,,
49931,  Certain Prince brand Tahini may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-prince-brand-tahini-may-contain-salmonella-bacteria,CFIA,Certain Prince brand Tahini,Salmonella,,Food,Class 2,2013-06-24,1,Salmonella,,
49903,  Certain Okanagan's Choice Cheese brand Chipped Parmesan Cheese may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-okanagan-s-choice-cheese-brand-chipped-parmesan-cheese-may-contain-listeria,CFIA,Certain Okanagan's Choice Cheese brand Chipped Parmesan Cheese,Listeria,,Food,Class 1,2013-06-20,1,Listeria,,
50031,  Certain cheese products from Castle Cheese (West) Inc. may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-cheese-products-castle-cheese-west-inc-may-contain-listeria-monocytogenes,CFIA,Certain cheese products from Castle Cheese (West) Inc.,Listeria,,Food,Class 1,2013-06-18,1,Listeria,,
49765,  Certain Sunsprout and SproutsAlive brands Alfalfa Sprouts may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-sunsprout-and-sproutsalive-brands-alfalfa-sprouts-may-contain-salmonella-0,CFIA,Certain Sunsprout and SproutsAlive brands Alfalfa Sprouts,Salmonella,,Food,Class 2,2013-06-14,1,Salmonella,,
49738,  Certain Sunsprout and SproutsAlive brands alfalfa sprouts may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-sunsprout-and-sproutsalive-brands-alfalfa-sprouts-may-contain-salmonella,CFIA,Certain Sunsprout and SproutsAlive brands alfalfa sprouts,Salmonella,,Food,Class 2,2013-06-12,1,Salmonella,,
49653,  Certain in shell hazelnuts may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-shell-hazelnuts-may-contain-salmonella-bacteria-0,CFIA,shell hazelnuts may contain Salmonella bacteria,Salmonella,,Food,Class 2,2013-05-29,1,Salmonella,,
49689,  Certain soy protein isolate may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-soy-protein-isolate-may-contain-salmonella-bacteria,CFIA,Certain soy protein isolate,Salmonella,,Food,Class 2,2013-05-24,1,Salmonella,,
49864,  Certain McCormick brand seasoning blends may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-mccormick-brand-seasoning-blends-may-contain-salmonella-bacteria,CFIA,Certain McCormick brand seasoning blends,Salmonella,,Food,Class 2,2013-05-24,1,Salmonella,,
49621,  Certain in shell hazelnuts or mixed nuts in shell may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-shell-hazelnuts-or-mixed-nuts-shell-may-contain-salmonella-bacteria-1,CFIA,shell hazelnuts or mixed nuts in shell may contain Salmonella bacteria,Salmonella,,Food,Class 2,2013-05-23,1,Salmonella,,
49241,  Certain in shell hazelnuts or mixed nuts in shell may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-shell-hazelnuts-or-mixed-nuts-shell-may-contain-salmonella-bacteria,CFIA,shell hazelnuts or mixed nuts in shell may contain Salmonella bacteria,Salmonella,,Food,Class 2,2013-05-22,1,Salmonella,,
49588,  Certain in shell hazelnuts or mixed nuts in shell may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-shell-hazelnuts-or-mixed-nuts-shell-may-contain-salmonella-bacteria-0,CFIA,shell hazelnuts or mixed nuts in shell may contain Salmonella bacteria,Salmonella,,Food,Class 2,2013-05-21,1,Salmonella,,
49239,  Certain in shell hazelnuts may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-shell-hazelnuts-may-contain-salmonella-bacteria,CFIA,shell hazelnuts may contain Salmonella bacteria,Salmonella,,Food,Class 2,2013-05-16,1,Salmonella,,
49238,  Certain Hazelnuts In-Shell may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-hazelnuts-shell-may-contain-salmonella-bacteria,CFIA,Certain Hazelnuts In-Shell,Salmonella,,Food,Class 2,2013-05-10,1,Salmonella,,
49200,"  Certain Seasoned, Cooked Chicken Breast Strips prepared by Le Champ du Coq Inc., may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/certain-seasoned-cooked-chicken-breast-strips-prepared-champ-du-coq-inc-may-contain-0,CFIA,"Certain Seasoned, Cooked Chicken Breast Strips prepared by Le Champ du Coq Inc.,",Salmonella,,Food,Class 2,2013-04-25,1,Salmonella,,
49163,"  Certain Seasoned, Cooked Chicken Breast Strips prepared by Le Champ du Coq Inc., may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/certain-seasoned-cooked-chicken-breast-strips-prepared-champ-du-coq-inc-may-contain,CFIA,"Certain Seasoned, Cooked Chicken Breast Strips prepared by Le Champ du Coq Inc.,",Salmonella,,Food,Class 2,2013-04-23,1,Salmonella,,
49223,"  Certain Le Champ du Coq Inc. brand Seasoned, cooked chicken breast strips may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/certain-champ-du-coq-inc-brand-seasoned-cooked-chicken-breast-strips-may-contain,CFIA,"Certain Le Champ du Coq Inc. brand Seasoned, cooked chicken breast strips",Salmonella,,Food,Class 2,2013-04-19,1,Salmonella,,
49126,  Certain Trophy brand Nut Mix In Shell may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-trophy-brand-nut-mix-shell-may-contain-salmonella-bacteria,CFIA,Shell may contain Salmonella bacteria,Salmonella,,Food,Class 2,2013-04-10,1,Salmonella,,
49124,  Certain Central-Epicure brand Smoked Atlantic Salmon may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-central-epicure-brand-smoked-atlantic-salmon-may-contain-listeria,CFIA,Certain Central-Epicure brand Smoked Atlantic Salmon,Listeria,,Food,Class 1,2013-04-05,1,Listeria,,
49232,  Certain Trophy brand Hazelnuts In Shell may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-trophy-brand-hazelnuts-shell-may-contain-salmonella-bacteria,CFIA,Shell may contain Salmonella bacteria,Salmonella,,Food,Class 2,2013-04-04,1,Salmonella,,
49471,  Certain Central-Epicure brand smoked salmon products may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-central-epicure-brand-smoked-salmon-products-may-contain-listeria,CFIA,Certain Central-Epicure brand smoked salmon products,Listeria,,Food,Class 1,2013-04-03,1,Listeria,,
49517,  Certain Central-Epicure brand Smoked Atlantic Salmon may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-central-epicure-brand-smoked-atlantic-salmon-may-contain-listeria-0,CFIA,Certain Central-Epicure brand Smoked Atlantic Salmon,Listeria,,Food,Class 1,2013-03-22,1,Listeria,,
49436,  Certain Formaggio brand Artisan Wraps Italian Style Meats around Fresh Mozzarella may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-formaggio-brand-artisan-wraps-italian-style-meats-around-fresh-mozzarella-may,CFIA,Certain Formaggio brand Artisan Wraps Italian Style Meats around Fresh Mozzarella,Listeria,,Food,Class 1,2013-03-12,1,Listeria,,
49438,  Certain New Milano brand Pepperoni may contain Listeria and Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/certain-new-milano-brand-pepperoni-may-contain-listeria-and-salmonella-0,CFIA,Certain New Milano brand Pepperoni,Listeria - Salmonella,,Food,Class 1,2013-03-06,1,Listeria,Salmonella,
49071,  Certain Proti Diet High Protein Chocolate Dream Bar may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-proti-diet-high-protein-chocolate-dream-bar-may-contain-salmonella-bacteria,CFIA,Certain Proti Diet High Protein Chocolate Dream Bar,Salmonella,,Food,Class 2,2013-03-04,1,Salmonella,,
48710,  Certain Mauri brand Gorgonzola may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-mauri-brand-gorgonzola-may-contain-listeria-monocytogenes-0,CFIA,Certain Mauri brand Gorgonzola,Listeria,,Food,Class 1,2013-03-01,1,Listeria,,
49399,  Certain New Milano brand Pepperoni may contain Listeria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-new-milano-brand-pepperoni-may-contain-listeria,CFIA,Certain New Milano brand Pepperoni,Listeria,,Food,Class 1,2013-02-27,1,Listeria,,
48635,  Certain Mauri brand Gorgonzola may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-mauri-brand-gorgonzola-may-contain-listeria-monocytogenes,CFIA,Certain Mauri brand Gorgonzola,Listeria,,Food,Class 1,2013-02-25,1,Listeria,,
48644,  Certain Clic brand Sesame Paste Tahina may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-clic-brand-sesame-paste-tahina-may-contain-salmonella-bacteria,CFIA,Certain Clic brand Sesame Paste Tahina,Salmonella,,Food,Class 2,2013-02-25,1,Salmonella,,
48975,  Certain New Milano brand Pepperoni may contain Listeria and Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/certain-new-milano-brand-pepperoni-may-contain-listeria-and-salmonella,CFIA,Certain New Milano brand Pepperoni,Listeria - Salmonella,,Food,Class 1,2013-02-25,1,Listeria,Salmonella,
48641,  Certain tea products may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-tea-products-may-contain-salmonella-bacteria-0,CFIA,Certain tea products,Salmonella,,Food,Class 2,2013-02-24,1,Salmonella,,
